True_Value,Predicted_Value,Set
4.305,4.375197312992592,Train
-8.7248,-8.685258597389808,Train
16.3016,16.294194349943982,Train
5.5104,5.334011379205405,Train
9.8728,9.721910495518147,Train
8.61,8.57226142365095,Train
15.211,15.279440371677143,Train
9.3562,9.439682802368278,Train
14.35,14.565168109296664,Train
9.184,9.359063943858288,Train
5.9122,6.194255315579106,Train
14.5796,14.646545913791002,Train
12.2262,12.100415366170369,Train
-3.8458,-3.7198292438071414,Train
7.9786,7.9814057894595285,Train
3.2718,3.286199033532324,Train
9.6432,9.513740022160183,Train
19.4012,19.393155997562122,Train
16.1868,16.08508681886821,Train
6.027,5.98755498050025,Train
14.2352,14.312985002171267,Train
7.462,7.384490897968215,Train
6.4288,6.19541733766908,Train
19.0568,18.94350001553009,Train
16.1294,16.094506135246718,Train
11.8818,11.89989691011441,Train
18.0236,18.05723683452444,Train
12.341,12.387422127738018,Train
-1.8942,-1.6147266748024849,Train
13.9482,13.92709171285874,Train
1.2054,1.434533119852624,Train
10.2172,10.20559309556505,Train
-7.0602,-7.064977380941628,Train
6.4862,6.519104961002107,Train
3.731,3.819812934345404,Train
14.924,14.92687734237315,Train
3.3866,3.254841699945149,Train
-5.9122,-5.769620315461984,Train
16.1294,16.207337676955646,Train
9.6432,9.554181012492784,Train
14.1778,14.311729222493485,Train
